commit,date,file_type,path,stem,package,added_lines,deleted_lines,commit_index,commit_size,msg,month
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/CharRange.java,CharRange,org/apache/commons/lang,205,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/CharSet.java,CharSet,org/apache/commons/lang,152,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/CharSetUtils.java,CharSetUtils,org/apache/commons/lang,229,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/NumberRange.java,NumberRange,org/apache/commons/lang,241,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/NumberUtils.java,NumberUtils,org/apache/commons/lang,536,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/ObjectUtils.java,ObjectUtils,org/apache/commons/lang,104,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/RandomStringUtils.java,RandomStringUtils,org/apache/commons/lang,253,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/SerializationException.java,SerializationException,org/apache/commons/lang,109,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/SerializationUtils.java,SerializationUtils,org/apache/commons/lang,194,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/StringUtils.java,StringUtils,org/apache/commons/lang,1609,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/exception/Nestable.java,Nestable,org/apache/commons/lang/exception,190,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/exception/NestableDelegate.java,NestableDelegate,org/apache/commons/lang/exception,346,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/exception/NestableException.java,NestableException,org/apache/commons/lang/exception,341,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,prod,src/java/org/apache/commons/lang/exception/NestableRuntimeException.java,NestableRuntimeException,org/apache/commons/lang/exception,288,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/CharSetUtilsTest.java,CharSetUtilsTest,org/apache/commons/lang,140,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/NumberRangeTest.java,NumberRangeTest,org/apache/commons/lang,187,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/NumberUtilsTest.java,NumberUtilsTest,org/apache/commons/lang,308,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/ObjectUtilsTest.java,ObjectUtilsTest,org/apache/commons/lang,126,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/RandomStringUtilsTest.java,RandomStringUtilsTest,org/apache/commons/lang,157,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/SerializationUtilsTest.java,SerializationUtilsTest,org/apache/commons/lang,353,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/StringUtilsEqualsIndexOfTest.java,StringUtilsEqualsIndexOfTest,org/apache/commons/lang,136,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/StringUtilsIsTest.java,StringUtilsIsTest,org/apache/commons/lang,183,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/StringUtilsSubstringTest.java,StringUtilsSubstringTest,org/apache/commons/lang,212,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/StringUtilsTest.java,StringUtilsTest,org/apache/commons/lang,342,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
6627f7ad8fb08d6c23b83d6c9f0a6830e9e7085a,2002-07-19 03:35:56,test,src/test/org/apache/commons/lang/StringUtilsTrimEmptyTest.java,StringUtilsTrimEmptyTest,org/apache/commons/lang,188,0,0,37,"Initial copy from jakarta-commons-sandbox


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136932 13f79535-47bb-0310-9956-ffa450edef68",2002-07
25508b395d9d6ad1b0388e73f8104ac95f5e1638,2002-08-10 12:12:49,prod,src/java/org/apache/commons/lang/HashCodeUtils.java,HashCodeUtils,org/apache/commons/lang,367,0,20,1,"Add HashCodeUtils - a utility to build good hashCodes


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136953 13f79535-47bb-0310-9956-ffa450edef68",2002-08
1c15cb14c08e9afdc87af9fb91a9211aef88ed17,2002-08-10 12:13:10,test,src/test/org/apache/commons/lang/HashCodeUtilsTest.java,HashCodeUtilsTest,org/apache/commons/lang,243,0,21,1,"Test HashCodeUtils - a utility to build good hashCodes


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136954 13f79535-47bb-0310-9956-ffa450edef68",2002-08
ce06610103cc04fa8b2dd7b61d0ef685b8900eb1,2002-08-11 23:17:54,prod,src/java/org/apache/commons/lang/enum/Enum.java,Enum,org/apache/commons/lang/enum,338,0,24,9,"Add new Enum class (similar to enum in C) plus associated Utils and tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136958 13f79535-47bb-0310-9956-ffa450edef68",2002-08
ce06610103cc04fa8b2dd7b61d0ef685b8900eb1,2002-08-11 23:17:54,prod,src/java/org/apache/commons/lang/enum/EnumUtils.java,EnumUtils,org/apache/commons/lang/enum,142,0,24,9,"Add new Enum class (similar to enum in C) plus associated Utils and tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136958 13f79535-47bb-0310-9956-ffa450edef68",2002-08
ce06610103cc04fa8b2dd7b61d0ef685b8900eb1,2002-08-11 23:17:54,prod,src/java/org/apache/commons/lang/enum/ValuedEnum.java,ValuedEnum,org/apache/commons/lang/enum,212,0,24,9,"Add new Enum class (similar to enum in C) plus associated Utils and tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136958 13f79535-47bb-0310-9956-ffa450edef68",2002-08
ce06610103cc04fa8b2dd7b61d0ef685b8900eb1,2002-08-11 23:17:54,test,src/test/org/apache/commons/lang/enum/EnumTest.java,EnumTest,org/apache/commons/lang/enum,146,0,24,9,"Add new Enum class (similar to enum in C) plus associated Utils and tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136958 13f79535-47bb-0310-9956-ffa450edef68",2002-08
ce06610103cc04fa8b2dd7b61d0ef685b8900eb1,2002-08-11 23:17:54,test,src/test/org/apache/commons/lang/enum/EnumUtilsTest.java,EnumUtilsTest,org/apache/commons/lang/enum,171,0,24,9,"Add new Enum class (similar to enum in C) plus associated Utils and tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136958 13f79535-47bb-0310-9956-ffa450edef68",2002-08
ce06610103cc04fa8b2dd7b61d0ef685b8900eb1,2002-08-11 23:17:54,test,src/test/org/apache/commons/lang/enum/ValuedEnumTest.java,ValuedEnumTest,org/apache/commons/lang/enum,159,0,24,9,"Add new Enum class (similar to enum in C) plus associated Utils and tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136958 13f79535-47bb-0310-9956-ffa450edef68",2002-08
6053ce341fc1f6b4e3c5e2a56535d07fb2bc505d,2002-08-13 18:05:58,prod,src/java/org/apache/commons/lang/exception/ExceptionUtils.java,ExceptionUtils,org/apache/commons/lang/exception,169,0,27,3,"Added a utility for examining Throwable objects, as proposed by Costin
<costinm@covalent.net> and Henri Yandell <bayard@apache.org>.  Comes complete
with a full suite of tests for initial functionality.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136961 13f79535-47bb-0310-9956-ffa450edef68",2002-08
f7c60dc9f667bbd971d4834b094deafa01078280,2002-08-14 04:51:28,prod,src/java/org/apache/commons/lang/ClassUtils.java,ClassUtils,org/apache/commons/lang,221,0,31,1,"Checked back in for consideration in 1.0


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136965 13f79535-47bb-0310-9956-ffa450edef68",2002-08
3e5b0bd6a09fc0234b1e5a59d2ad4a5527b272fc,2002-08-15 22:37:30,test,src/test/org/apache/commons/lang/HashCodeBuilderTest.java,HashCodeBuilderTest,org/apache/commons/lang,262,0,36,4,"Change HashCodeUtils to HashCodeBuilder


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136970 13f79535-47bb-0310-9956-ffa450edef68",2002-08
155943d345e646cbabb301bf5ee2c890db7da795,2002-08-22 22:11:25,prod,src/java/org/apache/commons/lang/SystemUtils.java,SystemUtils,org/apache/commons/lang,203,0,49,1,"Initial version of SystemUtils for system constants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136983 13f79535-47bb-0310-9956-ffa450edef68",2002-08
54161dd4973b713aef3dd9428ab1b9d18c98b927,2002-08-25 19:18:48,prod,src/java/org/apache/commons/lang/exception/NestableError.java,NestableError,org/apache/commons/lang/exception,200,0,57,1,"NestableError suggested by Stephen C.  Basically a clone of
NestableException.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@136991 13f79535-47bb-0310-9956-ffa450edef68",2002-08
e4da822d419cac03359d25404e81c4130dbcb3a1,2002-09-12 21:59:01,prod,src/java/org/apache/commons/lang/builder/HashCodeBuilder.java,HashCodeBuilder,org/apache/commons/lang/builder,570,0,82,1,"Moved from superpackage


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137016 13f79535-47bb-0310-9956-ffa450edef68",2002-09
8d12cf6b9cc902806bb10d1a1c2e1200851a0648,2002-09-12 22:00:00,prod,src/java/org/apache/commons/lang/builder/EqualsBuilder.java,EqualsBuilder,org/apache/commons/lang/builder,621,0,83,1,"Added code from Steve Downey, 
with some formatting changes and minor bug fixes


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137017 13f79535-47bb-0310-9956-ffa450edef68",2002-09
b47c241280b52f7551d1854699abbae72a68e733,2002-09-12 22:00:35,test,src/test/org/apache/commons/lang/builder/EqualsBuilderTest.java,EqualsBuilderTest,org/apache/commons/lang/builder,680,0,84,1,"Added code from Steve Downey, 
with some formatting changes and extra tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137018 13f79535-47bb-0310-9956-ffa450edef68",2002-09
5cab6528eae28321fcd7bea44e83bd46e91fac63,2002-09-12 22:01:00,test,src/test/org/apache/commons/lang/builder/HashCodeBuilderTest.java,HashCodeBuilderTest,org/apache/commons/lang/builder,422,0,85,1,"Add extra tests for reflection and multi dimensional arrays


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137019 13f79535-47bb-0310-9956-ffa450edef68",2002-09
9a3f8a3e9ce4aa73277ed816d2f583adb3cc7c2e,2002-09-15 10:25:22,prod,src/java/org/apache/commons/lang/builder/CompareToBuilder.java,CompareToBuilder,org/apache/commons/lang/builder,633,0,88,1,"Add CompareToBuilder for building compareTo methods


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137022 13f79535-47bb-0310-9956-ffa450edef68",2002-09
bb3c2143b48f1d5111a2fed444c08347a211c278,2002-09-15 10:27:06,test,src/test/org/apache/commons/lang/builder/CompareToBuilderTest.java,CompareToBuilderTest,org/apache/commons/lang/builder,957,0,90,2,"Test CompareToBuilder


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137024 13f79535-47bb-0310-9956-ffa450edef68",2002-09
12c32597453bd6e855d96dd9de1cecec90ff8ea2,2002-09-17 22:07:20,prod,src/java/org/apache/commons/lang/builder/StandardToStringStyle.java,StandardToStringStyle,org/apache/commons/lang/builder,460,0,98,3,"Initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137032 13f79535-47bb-0310-9956-ffa450edef68",2002-09
12c32597453bd6e855d96dd9de1cecec90ff8ea2,2002-09-17 22:07:20,prod,src/java/org/apache/commons/lang/builder/ToStringBuilder.java,ToStringBuilder,org/apache/commons/lang/builder,929,0,98,3,"Initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137032 13f79535-47bb-0310-9956-ffa450edef68",2002-09
12c32597453bd6e855d96dd9de1cecec90ff8ea2,2002-09-17 22:07:20,prod,src/java/org/apache/commons/lang/builder/ToStringStyle.java,ToStringStyle,org/apache/commons/lang/builder,1393,0,98,3,"Initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137032 13f79535-47bb-0310-9956-ffa450edef68",2002-09
93bdcee26259ba0b3c379535fa442671e220b242,2002-09-17 22:07:50,test,src/test/org/apache/commons/lang/builder/DefaultToStringStyleTest.java,DefaultToStringStyleTest,org/apache/commons/lang/builder,155,0,99,7,"Tests for initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137033 13f79535-47bb-0310-9956-ffa450edef68",2002-09
93bdcee26259ba0b3c379535fa442671e220b242,2002-09-17 22:07:50,test,src/test/org/apache/commons/lang/builder/MultiLineToStringStyleTest.java,MultiLineToStringStyleTest,org/apache/commons/lang/builder,157,0,99,7,"Tests for initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137033 13f79535-47bb-0310-9956-ffa450edef68",2002-09
93bdcee26259ba0b3c379535fa442671e220b242,2002-09-17 22:07:50,test,src/test/org/apache/commons/lang/builder/NoFieldNamesToStringStyleTest.java,NoFieldNamesToStringStyleTest,org/apache/commons/lang/builder,155,0,99,7,"Tests for initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137033 13f79535-47bb-0310-9956-ffa450edef68",2002-09
93bdcee26259ba0b3c379535fa442671e220b242,2002-09-17 22:07:50,test,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,SimpleToStringStyleTest,org/apache/commons/lang/builder,154,0,99,7,"Tests for initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137033 13f79535-47bb-0310-9956-ffa450edef68",2002-09
93bdcee26259ba0b3c379535fa442671e220b242,2002-09-17 22:07:50,test,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,StandardToStringStyleTest,org/apache/commons/lang/builder,170,0,99,7,"Tests for initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137033 13f79535-47bb-0310-9956-ffa450edef68",2002-09
93bdcee26259ba0b3c379535fa442671e220b242,2002-09-17 22:07:50,test,src/test/org/apache/commons/lang/builder/ToStringBuilderTest.java,ToStringBuilderTest,org/apache/commons/lang/builder,390,0,99,7,"Tests for initial checkin of ToStringBuilder and assistants


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137033 13f79535-47bb-0310-9956-ffa450edef68",2002-09
d31f3d3f8acaf547092b32378977d43d30bdc8d3,2002-10-13 22:42:06,prod,src/java/org/apache/commons/lang/ArrayUtils.java,ArrayUtils,org/apache/commons/lang,545,0,160,1,"Initial version of ArrayUtils, includes toMap


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137098 13f79535-47bb-0310-9956-ffa450edef68",2002-10
601c2e13e9c6b43c3c5904ddf5b279f97cd06ea4,2002-10-13 22:42:59,test,src/test/org/apache/commons/lang/ArrayUtilsTest.java,ArrayUtilsTest,org/apache/commons/lang,152,0,161,2,"Initial version of ArrayUtils testing, testing incomplete at present


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137099 13f79535-47bb-0310-9956-ffa450edef68",2002-10
870097e4b15839c7ba718423b49b4241d911b31a,2002-10-24 23:12:54,prod,src/java/org/apache/commons/lang/ClassUtils.java,ClassUtils,org/apache/commons/lang,489,0,163,6,"Initial checkin of reflection code (not all working)


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137101 13f79535-47bb-0310-9956-ffa450edef68",2002-10
870097e4b15839c7ba718423b49b4241d911b31a,2002-10-24 23:12:54,prod,src/java/org/apache/commons/lang/reflect/ConstructorUtils.java,ConstructorUtils,org/apache/commons/lang/reflect,428,0,163,6,"Initial checkin of reflection code (not all working)


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137101 13f79535-47bb-0310-9956-ffa450edef68",2002-10
870097e4b15839c7ba718423b49b4241d911b31a,2002-10-24 23:12:54,prod,src/java/org/apache/commons/lang/reflect/FieldUtils.java,FieldUtils,org/apache/commons/lang/reflect,492,0,163,6,"Initial checkin of reflection code (not all working)


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137101 13f79535-47bb-0310-9956-ffa450edef68",2002-10
870097e4b15839c7ba718423b49b4241d911b31a,2002-10-24 23:12:54,prod,src/java/org/apache/commons/lang/reflect/MethodUtils.java,MethodUtils,org/apache/commons/lang/reflect,750,0,163,6,"Initial checkin of reflection code (not all working)


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137101 13f79535-47bb-0310-9956-ffa450edef68",2002-10
870097e4b15839c7ba718423b49b4241d911b31a,2002-10-24 23:12:54,prod,src/java/org/apache/commons/lang/reflect/ReflectionException.java,ReflectionException,org/apache/commons/lang/reflect,107,0,163,6,"Initial checkin of reflection code (not all working)


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137101 13f79535-47bb-0310-9956-ffa450edef68",2002-10
870097e4b15839c7ba718423b49b4241d911b31a,2002-10-24 23:12:54,prod,src/java/org/apache/commons/lang/reflect/ReflectionUtils.java,ReflectionUtils,org/apache/commons/lang/reflect,336,0,163,6,"Initial checkin of reflection code (not all working)


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137101 13f79535-47bb-0310-9956-ffa450edef68",2002-10
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/Closure.java,Closure,org/apache/commons/lang/functor,75,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/ClosureException.java,ClosureException,org/apache/commons/lang/functor,107,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/ClosureUtils.java,ClosureUtils,org/apache/commons/lang/functor,689,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/Factory.java,Factory,org/apache/commons/lang/functor,73,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/FactoryException.java,FactoryException,org/apache/commons/lang/functor,107,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/FactoryUtils.java,FactoryUtils,org/apache/commons/lang/functor,412,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/Predicate.java,Predicate,org/apache/commons/lang/functor,76,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/PredicateException.java,PredicateException,org/apache/commons/lang/functor,107,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/PredicateUtils.java,PredicateUtils,org/apache/commons/lang/functor,969,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
985f8a623511c33916dbf6de8b08605b796b07d4,2002-11-05 16:44:28,prod,src/java/org/apache/commons/lang/functor/Transformer.java,Transformer,org/apache/commons/lang/functor,77,0,172,12,"Transfer of some of Patterns over to Lang.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/lang/trunk@137110 13f79535-47bb-0310-9956-ffa450edef68",2002-11
